,Start Date,Label,Original Port Type,Charging Time (hh:mm:ss),Energy (kWh),Total Duration (hh:mm:ss),Port Number,CenterLon,CenterLat,Level 1,Level 2
217,2011-11-26,1,['Level 2'],0.0,5.809645,0.0,2,-122.163,37.444,0,1
218,2011-11-26,2,"['Level 2', 'Level 2', 'Level 2']",0.0,19.100416,0.0,6,-122.162,37.446,0,3
219,2011-11-27,0,"['Level 2', 'Level 2', 'Level 2']",0.0,23.652383,0.0,6,-122.16,37.445,0,3
220,2011-11-27,1,['Level 2'],0.0,5.880527,0.0,2,-122.163,37.444,0,1
221,2011-11-28,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,34.023871,0.0,12,-122.16,37.445,0,6
222,2011-11-28,2,['Level 2'],0.0,10.453174,0.0,2,-122.162,37.446,0,1
223,2011-11-29,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,34.03984,0.0,12,-122.16,37.445,0,6
224,2011-11-29,1,"['Level 2', 'Level 2']",0.0,6.419812,0.0,4,-122.163,37.444,0,2
225,2011-11-29,2,"['Level 2', 'Level 2']",0.0,11.038736,0.0,4,-122.162,37.446,0,2
226,2011-11-30,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,59.941405,0.0,16,-122.16,37.445,0,8
227,2011-11-30,1,"['Level 2', 'Level 2']",0.0,13.503864,0.0,4,-122.163,37.444,0,2
228,2011-11-30,2,"['Level 2', 'Level 2', 'Level 2']",0.0,26.589689,0.0,6,-122.162,37.446,0,3
229,2011-12-01,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,51.684043,0.0,16,-122.16,37.445,0,8
230,2011-12-01,1,['Level 2'],0.0,1.837035,0.0,2,-122.163,37.444,0,1
231,2011-12-01,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,29.456716999999998,0.0,8,-122.162,37.446,0,4
232,2011-12-02,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2']",0.0,53.365569,0.0,13,-122.16,37.445,1,6
233,2011-12-02,1,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,17.719368,0.0,8,-122.163,37.444,0,4
234,2011-12-02,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,29.513303,0.0,14,-122.162,37.446,0,7
235,2011-12-03,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,24.941451,0.0,8,-122.16,37.445,0,4
236,2011-12-03,1,['Level 2'],0.0,5.290393,0.0,2,-122.163,37.444,0,1
237,2011-12-04,0,"['Level 2', 'Level 2', 'Level 2']",0.0,18.551806000000003,0.0,6,-122.16,37.445,0,3
238,2011-12-04,1,['Level 2'],0.0,9.137551,0.0,2,-122.163,37.444,0,1
239,2011-12-05,0,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2']",0.0,30.61678,0.0,11,-122.16,37.445,1,5
240,2011-12-05,1,"['Level 2', 'Level 2', 'Level 2']",0.0,14.853271,0.0,6,-122.163,37.444,0,3
241,2011-12-05,2,"['Level 2', 'Level 2', 'Level 2']",0.0,20.128552,0.0,6,-122.162,37.446,0,3
242,2011-12-06,0,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,55.915661,0.0,13,-122.16,37.445,1,6
243,2011-12-06,1,"['Level 2', 'Level 2', 'Level 2']",0.0,26.24588,0.0,6,-122.163,37.444,0,3
244,2011-12-06,2,"['Level 2', 'Level 2']",0.0,15.974989,0.0,4,-122.162,37.446,0,2
245,2011-12-07,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,53.125721999999996,0.0,14,-122.16,37.445,0,7
246,2011-12-07,1,['Level 2'],0.0,9.982267,0.0,2,-122.163,37.444,0,1
247,2011-12-07,2,"['Level 2', 'Level 2', 'Level 2']",0.0,15.359244,0.0,6,-122.162,37.446,0,3
248,2011-12-08,0,"['Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2']",0.0,46.739402000000005,0.0,9,-122.16,37.445,1,4
249,2011-12-08,1,"['Level 2', 'Level 2']",0.0,13.077495,0.0,4,-122.163,37.444,0,2
250,2011-12-08,2,"['Level 2', 'Level 2']",0.0,11.209676,0.0,4,-122.162,37.446,0,2
251,2011-12-09,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,67.112118,0.0,14,-122.16,37.445,0,7
252,2011-12-09,1,"['Level 2', 'Level 2']",0.0,16.929962,0.0,4,-122.163,37.444,0,2
253,2011-12-09,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,26.161325,0.0,10,-122.162,37.446,0,5
254,2011-12-10,0,"['Level 2', 'Level 2']",0.0,9.653300999999999,0.0,4,-122.16,37.445,0,2
255,2011-12-10,1,"['Level 2', 'Level 2']",0.0,9.28959,0.0,4,-122.163,37.444,0,2
256,2011-12-10,2,"['Level 2', 'Level 2']",0.0,15.75407,0.0,4,-122.162,37.446,0,2
257,2011-12-11,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,43.013176,0.0,10,-122.16,37.445,0,5
258,2011-12-11,2,['Level 2'],0.0,8.139627,0.0,2,-122.162,37.446,0,1
259,2011-12-12,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,56.925288,0.0,12,-122.16,37.445,0,6
260,2011-12-12,1,['Level 2'],0.0,10.710741,0.0,2,-122.163,37.444,0,1
261,2011-12-12,2,"['Level 2', 'Level 2', 'Level 2']",0.0,17.994864999999997,0.0,6,-122.162,37.446,0,3
262,2011-12-13,0,"['Level 2', 'Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 2']",0.0,49.727485,0.0,10,-122.16,37.445,2,4
263,2011-12-13,1,"['Level 2', 'Level 2', 'Level 2']",0.0,16.598366,0.0,6,-122.163,37.444,0,3
264,2011-12-13,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,28.236359999999998,0.0,8,-122.162,37.446,0,4
265,2011-12-14,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2']",0.0,84.789382,0.0,13,-122.16,37.445,1,6
266,2011-12-14,1,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2']",0.0,26.287797,0.0,9,-122.163,37.444,1,4
267,2011-12-14,2,['Level 2'],0.0,10.704819,0.0,2,-122.162,37.446,0,1
268,2011-12-15,0,"['Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2']",0.0,56.333000999999996,0.0,16,-122.16,37.445,2,7
269,2011-12-15,1,"['Level 1', 'Level 2']",0.0,14.999495,0.0,3,-122.163,37.444,1,1
270,2011-12-15,2,['Level 2'],0.0,4.268886,0.0,2,-122.162,37.446,0,1
271,2011-12-16,0,"['Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2']",0.0,30.085332,0.0,9,-122.16,37.445,1,4
272,2011-12-16,1,"['Level 2', 'Level 2']",0.0,16.984886,0.0,4,-122.163,37.444,0,2
273,2011-12-16,2,"['Level 2', 'Level 2']",0.0,14.822516,0.0,4,-122.162,37.446,0,2
274,2011-12-17,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,34.553422999999995,0.0,8,-122.16,37.445,0,4
275,2011-12-17,1,"['Level 2', 'Level 2']",0.0,1.844812,0.0,4,-122.163,37.444,0,2
276,2011-12-17,2,"['Level 2', 'Level 2', 'Level 2']",0.0,16.777272,0.0,6,-122.162,37.446,0,3
277,2011-12-18,0,"['Level 2', 'Level 2', 'Level 2']",0.0,19.172217,0.0,6,-122.16,37.445,0,3
278,2011-12-18,2,['Level 2'],0.0,13.728124,0.0,2,-122.162,37.446,0,1
279,2011-12-19,0,"['Level 2', 'Level 2']",0.0,22.343059,0.0,4,-122.16,37.445,0,2
280,2011-12-19,1,"['Level 2', 'Level 2']",0.0,9.720503,0.0,4,-122.163,37.444,0,2
281,2011-12-19,2,"['Level 2', 'Level 2']",0.0,13.010781000000001,0.0,4,-122.162,37.446,0,2
282,2011-12-20,0,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,48.19699,0.0,17,-122.16,37.445,1,8
283,2011-12-20,1,"['Level 2', 'Level 2', 'Level 2']",0.0,14.55866,0.0,6,-122.163,37.444,0,3
284,2011-12-20,2,"['Level 2', 'Level 2']",0.0,10.256116,0.0,4,-122.162,37.446,0,2
285,2011-12-21,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,32.286495,0.0,14,-122.16,37.445,0,7
286,2011-12-21,1,"['Level 2', 'Level 2', 'Level 2']",0.0,21.417402,0.0,6,-122.163,37.444,0,3
287,2011-12-21,2,"['Level 2', 'Level 2']",0.0,15.755990999999998,0.0,4,-122.162,37.446,0,2
288,2011-12-22,0,"['Level 1', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,15.566514,0.0,11,-122.16,37.445,1,5
289,2011-12-22,1,"['Level 2', 'Level 2']",0.0,18.642912000000003,0.0,4,-122.163,37.444,0,2
290,2011-12-22,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,29.510908999999998,0.0,8,-122.162,37.447,0,4
291,2011-12-23,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,39.025389999999994,0.0,14,-122.16,37.445,0,7
292,2011-12-23,2,"['Level 2', 'Level 2']",0.0,21.080853,0.0,4,-122.162,37.447,0,2
293,2011-12-24,0,"['Level 2', 'Level 2']",0.0,13.987345,0.0,4,-122.16,37.445,0,2
294,2011-12-24,2,"['Level 2', 'Level 2', 'Level 2']",0.0,17.089546,0.0,6,-122.162,37.447,0,3
295,2011-12-25,0,"['Level 2', 'Level 2']",0.0,15.12862,0.0,4,-122.16,37.445,0,2
296,2011-12-26,0,"['Level 2', 'Level 2', 'Level 2']",0.0,19.065547,0.0,6,-122.16,37.445,0,3
297,2011-12-26,1,"['Level 2', 'Level 2']",0.0,6.766776,0.0,4,-122.163,37.444,0,2
298,2011-12-26,2,['Level 2'],0.0,9.796748,0.0,2,-122.162,37.447,0,1
299,2011-12-27,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,14.492641000000003,0.0,10,-122.16,37.445,0,5
300,2011-12-27,1,"['Level 2', 'Level 2']",0.0,10.947284,0.0,4,-122.163,37.444,0,2
301,2011-12-27,2,['Level 2'],0.0,10.669215,0.0,2,-122.162,37.447,0,1
302,2011-12-28,0,"['Level 2', 'Level 2']",0.0,12.909286999999999,0.0,4,-122.16,37.445,0,2
303,2011-12-28,1,['Level 2'],0.0,7.154036,0.0,2,-122.163,37.444,0,1
304,2011-12-28,2,"['Level 2', 'Level 2']",0.0,13.255884,0.0,4,-122.162,37.447,0,2
305,2011-12-29,0,"['Level 2', 'Level 2', 'Level 2']",0.0,24.371223999999998,0.0,6,-122.16,37.445,0,3
306,2011-12-29,1,['Level 2'],0.0,7.420315,0.0,2,-122.163,37.444,0,1
307,2011-12-29,2,"['Level 2', 'Level 2']",0.0,5.814819,0.0,4,-122.162,37.447,0,2
308,2011-12-30,0,"['Level 2', 'Level 2', 'Level 2']",0.0,21.865998,0.0,6,-122.16,37.445,0,3
309,2011-12-30,1,['Level 2'],0.0,2.857573,0.0,2,-122.163,37.444,0,1
310,2011-12-30,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,28.286319999999996,0.0,8,-122.162,37.447,0,4
311,2011-12-31,0,"['Level 2', 'Level 2']",0.0,7.389667,0.0,4,-122.16,37.445,0,2
312,2011-12-31,2,['Level 2'],0.0,5.756423,0.0,2,-122.162,37.447,0,1
313,2012-01-01,0,"['Level 2', 'Level 2', 'Level 2']",0.0,24.974259,0.0,6,-122.16,37.445,0,3
314,2012-01-02,0,['Level 2'],0.0,4.269943,0.0,2,-122.16,37.445,0,1
315,2012-01-02,1,"['Level 2', 'Level 2']",0.0,10.327776,0.0,4,-122.163,37.444,0,2
316,2012-01-02,2,['Level 2'],0.0,12.789807,0.0,2,-122.162,37.447,0,1
317,2012-01-03,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,30.926952,0.0,8,-122.16,37.445,0,4
318,2012-01-03,1,['Level 2'],0.0,5.206542,0.0,2,-122.163,37.444,0,1
319,2012-01-03,2,"['Level 2', 'Level 2', 'Level 2']",0.0,13.600292,0.0,6,-122.162,37.447,0,3
320,2012-01-04,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,33.83063,0.0,10,-122.16,37.445,0,5
321,2012-01-04,1,"['Level 2', 'Level 2']",0.0,20.549522,0.0,4,-122.163,37.444,0,2
322,2012-01-04,2,"['Level 2', 'Level 2']",0.0,19.86834,0.0,4,-122.162,37.447,0,2
323,2012-01-05,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,22.900041,0.0,12,-122.16,37.445,0,6
324,2012-01-05,1,"['Level 2', 'Level 2']",0.0,14.322362,0.0,4,-122.163,37.444,0,2
325,2012-01-05,2,"['Level 2', 'Level 2']",0.0,14.253253,0.0,4,-122.162,37.447,0,2
326,2012-01-06,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,56.072967999999996,0.0,16,-122.16,37.445,0,8
327,2012-01-06,1,"['Level 2', 'Level 2', 'Level 2']",0.0,34.158854,0.0,6,-122.163,37.444,0,3
328,2012-01-06,2,"['Level 2', 'Level 2', 'Level 2']",0.0,10.330618,0.0,6,-122.162,37.447,0,3
329,2012-01-07,0,"['Level 2', 'Level 2', 'Level 2']",0.0,21.264189,0.0,6,-122.16,37.445,0,3
330,2012-01-07,1,"['Level 2', 'Level 2']",0.0,8.815434,0.0,4,-122.163,37.444,0,2
331,2012-01-07,2,['Level 2'],0.0,5.730107,0.0,2,-122.162,37.447,0,1
332,2012-01-08,2,['Level 1'],0.0,0.23164,0.0,1,-122.162,37.447,1,0
333,2012-01-09,0,"['Level 2', 'Level 2', 'Level 2']",0.0,29.851906,0.0,6,-122.16,37.445,0,3
334,2012-01-09,2,"['Level 2', 'Level 2']",0.0,12.155574999999999,0.0,4,-122.162,37.447,0,2
335,2012-01-10,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,31.733161000000003,0.0,10,-122.16,37.445,0,5
336,2012-01-10,1,"['Level 2', 'Level 2']",0.0,7.303333,0.0,4,-122.163,37.444,0,2
337,2012-01-10,2,['Level 2'],0.0,7.30531,0.0,2,-122.162,37.447,0,1
338,2012-01-11,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,34.886121,0.0,12,-122.16,37.445,0,6
339,2012-01-11,1,"['Level 2', 'Level 2']",0.0,13.793916,0.0,4,-122.163,37.444,0,2
340,2012-01-11,2,"['Level 2', 'Level 2']",0.0,16.509587,0.0,4,-122.162,37.447,0,2
341,2012-01-12,0,"['Level 2', 'Level 2', 'Level 2']",0.0,19.271324,0.0,6,-122.16,37.445,0,3
342,2012-01-12,1,['Level 2'],0.0,4.468966,0.0,2,-122.163,37.444,0,1
343,2012-01-12,2,"['Level 2', 'Level 2']",0.0,14.221469,0.0,4,-122.162,37.447,0,2
344,2012-01-13,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 1']",0.0,41.757914,0.0,13,-122.16,37.445,1,6
345,2012-01-13,1,"['Level 2', 'Level 2']",0.0,12.459240000000001,0.0,4,-122.163,37.444,0,2
346,2012-01-13,2,"['Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2']",0.0,34.976782,0.0,9,-122.162,37.447,1,4
347,2012-01-14,0,"['Level 2', 'Level 2']",0.0,24.613847999999997,0.0,4,-122.16,37.445,0,2
348,2012-01-14,1,"['Level 2', 'Level 2', 'Level 2']",0.0,40.468548999999996,0.0,6,-122.163,37.444,0,3
349,2012-01-14,2,"['Level 2', 'Level 2', 'Level 2']",0.0,22.140991999999997,0.0,6,-122.162,37.447,0,3
350,2012-01-15,0,"['Level 2', 'Level 2', 'Level 2']",0.0,24.694618,0.0,6,-122.16,37.445,0,3
351,2012-01-15,2,"['Level 2', 'Level 2', 'Level 2']",0.0,9.091341,0.0,6,-122.162,37.447,0,3
352,2012-01-16,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,43.263684000000005,0.0,8,-122.16,37.445,0,4
353,2012-01-16,1,"['Level 2', 'Level 2']",0.0,11.61313,0.0,4,-122.163,37.444,0,2
354,2012-01-16,2,"['Level 2', 'Level 2']",0.0,10.390139,0.0,4,-122.162,37.447,0,2
355,2012-01-17,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,50.637369,0.0,12,-122.16,37.445,0,6
356,2012-01-17,1,['Level 2'],0.0,5.792912,0.0,2,-122.163,37.444,0,1
357,2012-01-17,2,"['Level 2', 'Level 2', 'Level 2']",0.0,19.727787,0.0,6,-122.162,37.447,0,3
358,2012-01-18,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,45.56166,0.0,16,-122.16,37.445,0,8
359,2012-01-18,1,"['Level 2', 'Level 2']",0.0,17.96509,0.0,4,-122.163,37.444,0,2
360,2012-01-18,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,29.014981000000002,0.0,8,-122.162,37.447,0,4
361,2012-01-19,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,50.681870999999994,0.0,16,-122.16,37.445,0,8
362,2012-01-19,1,"['Level 2', 'Level 2']",0.0,6.749228,0.0,4,-122.163,37.444,0,2
363,2012-01-19,2,"['Level 2', 'Level 2', 'Level 2']",0.0,25.426893,0.0,6,-122.162,37.447,0,3
364,2012-01-20,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,36.352168,0.0,14,-122.16,37.445,0,7
365,2012-01-20,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,43.738779,0.0,12,-122.162,37.447,0,6
366,2012-01-21,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,39.432717000000004,0.0,10,-122.16,37.445,0,5
367,2012-01-21,1,"['Level 2', 'Level 2']",0.0,15.885591000000002,0.0,4,-122.163,37.444,0,2
368,2012-01-21,2,"['Level 2', 'Level 2', 'Level 2']",0.0,13.616529,0.0,6,-122.162,37.447,0,3
369,2012-01-22,0,"['Level 2', 'Level 2', 'Level 2']",0.0,26.496339,0.0,6,-122.16,37.445,0,3
370,2012-01-23,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,24.637592,0.0,10,-122.16,37.445,0,5
371,2012-01-23,1,"['Level 2', 'Level 1', 'Level 2']",0.0,20.654443999999998,0.0,5,-122.163,37.444,1,2
372,2012-01-23,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,17.1267,0.0,8,-122.162,37.447,0,4
373,2012-01-24,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,41.757076,0.0,12,-122.16,37.445,0,6
374,2012-01-24,1,"['Level 2', 'Level 2']",0.0,15.451381999999999,0.0,4,-122.163,37.444,0,2
375,2012-01-24,2,"['Level 2', 'Level 2', 'Level 2']",0.0,16.632938,0.0,6,-122.162,37.447,0,3
376,2012-01-25,0,['Level 2'],0.0,13.987799,0.0,2,-122.16,37.445,0,1
377,2012-01-25,1,"['Level 2', 'Level 2']",0.0,16.277844,0.0,4,-122.163,37.444,0,2
378,2012-01-25,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,36.103356,0.0,10,-122.162,37.447,0,5
379,2012-01-26,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,27.450552000000002,0.0,8,-122.16,37.445,0,4
380,2012-01-26,1,"['Level 2', 'Level 2']",0.0,11.397375,0.0,4,-122.163,37.444,0,2
381,2012-01-26,2,"['Level 1', 'Level 2', 'Level 1', 'Level 2', 'Level 2', 'Level 2']",0.0,27.058320000000002,0.0,10,-122.162,37.447,2,4
382,2012-01-27,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,54.671389,0.0,16,-122.16,37.445,0,8
383,2012-01-27,1,"['Level 2', 'Level 2', 'Level 2']",0.0,17.890558,0.0,6,-122.163,37.444,0,3
384,2012-01-27,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,24.519885000000002,0.0,8,-122.162,37.447,0,4
385,2012-01-28,0,"['Level 2', 'Level 2']",0.0,19.349211,0.0,4,-122.16,37.445,0,2
386,2012-01-28,2,"['Level 2', 'Level 2']",0.0,8.561817,0.0,4,-122.162,37.447,0,2
387,2012-01-29,0,['Level 2'],0.0,7.118338,0.0,2,-122.16,37.445,0,1
388,2012-01-29,2,"['Level 2', 'Level 2']",0.0,10.912305,0.0,4,-122.162,37.447,0,2
389,2012-01-30,0,"['Level 2', 'Level 2', 'Level 2']",0.0,11.570481999999998,0.0,6,-122.16,37.445,0,3
390,2012-01-30,1,['Level 2'],0.0,6.012601,0.0,2,-122.163,37.444,0,1
391,2012-01-30,2,"['Level 2', 'Level 2', 'Level 2']",0.0,19.785257,0.0,6,-122.162,37.447,0,3
392,2012-01-31,0,"['Level 2', 'Level 2', 'Level 2']",0.0,25.904885,0.0,6,-122.16,37.445,0,3
393,2012-01-31,1,"['Level 2', 'Level 2']",0.0,7.835575,0.0,4,-122.163,37.444,0,2
394,2012-01-31,2,"['Level 2', 'Level 2']",0.0,12.706662000000001,0.0,4,-122.162,37.447,0,2
395,2012-02-01,0,"['Level 2', 'Level 2']",0.0,8.061291,0.0,4,-122.16,37.445,0,2
396,2012-02-01,1,['Level 2'],0.0,8.012037,0.0,2,-122.163,37.444,0,1
397,2012-02-01,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,32.361345,0.0,10,-122.162,37.447,0,5
398,2012-02-02,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,42.99855899999999,0.0,10,-122.16,37.445,0,5
399,2012-02-02,1,['Level 2'],0.0,6.420428,0.0,2,-122.163,37.444,0,1
400,2012-02-02,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,26.650985,0.0,8,-122.162,37.447,0,4
401,2012-02-03,0,"['Level 2', 'Level 2']",0.0,14.074328000000001,0.0,4,-122.16,37.445,0,2
402,2012-02-03,1,['Level 2'],0.0,5.678658,0.0,2,-122.163,37.444,0,1
403,2012-02-03,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,39.593649,0.0,10,-122.162,37.447,0,5
404,2012-02-04,0,"['Level 2', 'Level 2']",0.0,3.922174,0.0,4,-122.16,37.445,0,2
405,2012-02-04,1,['Level 2'],0.0,6.788497,0.0,2,-122.163,37.444,0,1
406,2012-02-04,2,"['Level 2', 'Level 2']",0.0,7.885287,0.0,4,-122.162,37.447,0,2
407,2012-02-05,0,"['Level 2', 'Level 2']",0.0,27.423921,0.0,4,-122.16,37.445,0,2
408,2012-02-05,1,['Level 2'],0.0,2.818414,0.0,2,-122.163,37.444,0,1
409,2012-02-06,0,"['Level 2', 'Level 2', 'Level 2']",0.0,22.113882,0.0,6,-122.16,37.445,0,3
410,2012-02-06,1,['Level 2'],0.0,6.610324,0.0,2,-122.163,37.444,0,1
411,2012-02-06,2,"['Level 2', 'Level 2', 'Level 2']",0.0,6.095781,0.0,6,-122.162,37.447,0,3
412,2012-02-07,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,33.495874,0.0,10,-122.16,37.445,0,5
413,2012-02-07,1,"['Level 2', 'Level 2', 'Level 2']",0.0,8.98899,0.0,6,-122.163,37.444,0,3
414,2012-02-07,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,19.738567,0.0,8,-122.162,37.447,0,4
415,2012-02-08,0,"['Level 2', 'Level 2', 'Level 2']",0.0,26.608153,0.0,6,-122.16,37.445,0,3
416,2012-02-08,1,['Level 2'],0.0,3.496635,0.0,2,-122.163,37.444,0,1
417,2012-02-08,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,42.518659,0.0,12,-122.162,37.447,0,6
418,2012-02-09,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,27.644990999999997,0.0,10,-122.16,37.445,0,5
419,2012-02-09,1,"['Level 2', 'Level 2']",0.0,18.266481,0.0,4,-122.163,37.444,0,2
420,2012-02-09,2,"['Level 2', 'Level 2', 'Level 2', 'Level 1', 'Level 2', 'Level 2']",0.0,25.289009,0.0,11,-122.162,37.447,1,5
421,2012-02-10,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,44.482552999999996,0.0,12,-122.16,37.445,0,6
422,2012-02-10,1,"['Level 2', 'Level 2', 'Level 2']",0.0,13.071244,0.0,6,-122.163,37.444,0,3
423,2012-02-10,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,32.490778,0.0,12,-122.162,37.447,0,6
424,2012-02-11,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,41.449037,0.0,12,-122.16,37.445,0,6
425,2012-02-11,1,"['Level 2', 'Level 2']",0.0,5.209468,0.0,4,-122.163,37.444,0,2
426,2012-02-11,2,"['Level 2', 'Level 2']",0.0,4.333795,0.0,4,-122.162,37.447,0,2
427,2012-02-12,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,35.711224,0.0,12,-122.16,37.445,0,6
428,2012-02-12,2,"['Level 2', 'Level 2']",0.0,6.995591,0.0,4,-122.162,37.447,0,2
429,2012-02-13,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,46.305121,0.0,14,-122.16,37.445,0,7
430,2012-02-13,1,"['Level 2', 'Level 2']",0.0,11.814134,0.0,4,-122.163,37.444,0,2
431,2012-02-13,2,"['Level 2', 'Level 2']",0.0,17.330737,0.0,4,-122.162,37.447,0,2
432,2012-02-14,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,49.895698,0.0,10,-122.16,37.445,0,5
433,2012-02-14,1,['Level 2'],0.0,4.500749,0.0,2,-122.163,37.444,0,1
434,2012-02-14,2,"['Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,15.867074,0.0,8,-122.162,37.447,0,4
435,2012-02-15,0,"['Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2', 'Level 2']",0.0,80.477846,0.0,18,-122.16,37.445,0,9
436,2012-02-15,1,"['Level 2', 'Level 2']",0.0,10.113274,0.0,4,-122.163,37.444,0,2
